1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0
0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0
1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1
0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1
0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0
1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0
0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1
1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1
0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1
0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0
0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1
# Matrix Index: 80001 | P(1): 0.5
0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1
1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0
1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1
1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1
0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1
0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0
1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0
0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0
1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0
0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0
1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
# Matrix Index: 80002 | P(1): 0.5
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0
0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1
0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1
1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1
1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0
1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1
1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0
0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1
1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
# Matrix Index: 80003 | P(1): 0.5
1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1
1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1
0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1
0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1
0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1
0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1
1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0
1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1
0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
# Matrix Index: 80004 | P(1): 0.5
0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1
0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1
0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1
1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0
1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0
1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1
0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0
0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0
0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1
0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1
1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
# Matrix Index: 80005 | P(1): 0.5
0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0
0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0
0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0
1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0
0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1
0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0
0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0
0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1
0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
# Matrix Index: 80006 | P(1): 0.5
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1
1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0
1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1
1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1
1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1
0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1
0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0
0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1
0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0
# Matrix Index: 80007 | P(1): 0.5
1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1
1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1
1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1
1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0
0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1
1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0
0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0
0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1
1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0
0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1
0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1
# Matrix Index: 80008 | P(1): 0.5
1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0
1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0
1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1
0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0
1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1
1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1
0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0
1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1
1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
# Matrix Index: 80009 | P(1): 0.5
1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0
0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0
0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1
1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1
1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1
1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1
0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0
1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1
1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0
0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
# Matrix Index: 80010 | P(1): 0.5
1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1
1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1
1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1
1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1
0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1
0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1
