0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0
# Matrix Index: 40001 | Connected: True | Type: 2 | P(1): 0.0000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
