0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0
0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1
1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1
0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0
1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0
1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0
1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
# Matrix Index: 20001 | Connected: True | P(1): 0.45
0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0
0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1
0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1
0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0
1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1
1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0
0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
# Matrix Index: 20002 | Connected: True | P(1): 0.45
1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0
1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0
0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0
1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0
1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0
