1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1
0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0
1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0
1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
# Matrix Index: 3 | P(1): 0.4000 | Attempts: 10957
